order_id,cust_id,transaction_amount,order_date,ship_type,sales_lead,department,cancelled
345,CID000-1568,463.23,03/01/2019,SAD,Haley Houston,Office,FALSE
346,CID000-1437,181.45,10/07/2020,STD,Quamar Gibbs,Office,FALSE
347,CID000-1442,180.29,01/12/2019,SAD,Honorato Michael,Branding,FALSE
348,CID000-1630,86.43,23/12/2019,EXP,Cairo Terrell,Office,FALSE
349,CID000-1619,489.73,25/06/2020,SAD,Blythe Carrillo,Office,FALSE
350,CID000-641,494.48,27/06/2020,EXP,Regan Ashley,Electronics,1
351,CID000-1711,484.07,13/04/2020,STD,Alvin Herman,Electronics,FALSE
352,CID000-407,492.09,15/04/2020,NED,Marah Rojas,Office,FALSE
353,CID000-1266,209.46,14/03/2019,SAD,Paula Guerra,Office,FALSE
354,CID000-1690,45.72,30/07/2019,STD,Zia Hebert,Electronics,FALSE
355,CID000-1387,50.18,08/06/2020,STD,Henry Burton,Branding,FALSE
356,CID000-1696,91.93,15/08/2019,NED,Dylan Riggs,Electronics,FALSE
357,CID000-1427,218.78,10/08/2019,STD,Hyatt Carrillo,Electronics,FALSE
358,CID000-655,459.97,29/01/2019,EXP,Kyle Prince,Branding,FALSE
359,CID000-591,200.36,19/04/2019,NED,Burke Case,Electronics,1
360,CID000-499,206.37,22/02/2020,SAD,Wylie Bryant,Branding,FALSE
361,CID000-1777,491,16/01/2020,EXP,Malachi Sims,Electronics,FALSE
362,CID000-798,312.93,15/06/2020,STD,Allistair Caldwell,Branding,FALSE
363,CID000-1522,424.84,21/12/2019,SAD,Courtney Curry,Branding,FALSE
364,CID000-1293,55.25,19/06/2019,SAD,Carly Holland,Electronics,FALSE
365,CID000-1523,355.85,27/03/2019,SAD,Aidan Buck,Office,FALSE
366,CID000-1001,228.61,18/01/2020,SAD,Noelle Case,Office,FALSE
367,CID000-733,98.13,22/09/2019,SAD,Mark Richard,Electronics,FALSE
368,CID000-1372,25.27,12/06/2020,STD,Seth Booker,Office,FALSE
369,CID000-1518,32.42,12/04/2020,NED,Thomas Preston,Branding,FALSE
370,CID000-858,478.61,14/04/2019,STD,Fulton Gordon,Electronics,FALSE
371,CID000-537,94.09,19/06/2019,STD,Violet Stewart,Electronics,FALSE
372,CID000-1805,199.42,19/01/2019,NED,Cedric Hobbs,Branding,1
373,CID000-741,439.37,02/02/2019,EXP,Damian Cotton,Electronics,FALSE
374,CID000-1420,132.03,16/05/2019,NED,Benedict Daniels,Electronics,FALSE
375,CID000-416,78.53,05/08/2019,STD,Austin Mcneil,Electronics,FALSE
376,CID000-415,465.27,28/01/2019,STD,William Webster,Branding,FALSE
377,CID000-1150,491.85,13/08/2019,NED,Hilda Bryan,Office,FALSE
378,CID000-874,205.15,17/09/2019,SAD,Hammett Flowers,Electronics,FALSE
379,CID000-721,452.8,12/03/2020,EXP,Janna Ross,Electronics,FALSE
380,CID000-687,331.97,06/06/2020,SAD,Rose Luna,Office,FALSE
381,CID000-1530,351.95,24/04/2019,NED,Fulton Burch,Branding,FALSE
382,CID000-522,56.89,18/03/2019,STD,Berk Sexton,Branding,FALSE
383,CID000-367,405.3,21/07/2020,NED,Derek Haley,Branding,FALSE
384,CID000-649,331.34,27/03/2019,SAD,Piper Donovan,Electronics,FALSE
385,CID000-498,144.6,14/05/2020,EXP,Neil Boyd,Office,FALSE
386,CID000-1215,362.45,08/12/2019,STD,Dane Dillon,Electronics,FALSE
387,CID000-771,204,26/03/2019,NED,Abigail Berry,Branding,FALSE
388,CID000-439,306.54,26/07/2020,EXP,Halla Daniel,Branding,FALSE
389,CID000-1391,403.22,25/05/2019,SAD,Derek Gordon,Electronics,FALSE
390,CID000-1449,391.92,16/04/2020,NED,Marshall Noble,Office,FALSE
391,CID000-1561,155.72,12/12/2019,EXP,Kelly Tate,Branding,FALSE
392,CID000-1480,67.87,29/01/2019,NED,Orla Welch,Electronics,FALSE
393,CID000-843,333.94,20/07/2020,EXP,Keaton Mccall,Branding,FALSE
394,CID000-1004,18.32,05/06/2020,STD,Diana Sparks,Electronics,FALSE
395,CID000-913,59.68,13/02/2020,STD,Lawrence Mcgee,Branding,FALSE
396,CID000-760,435.09,19/11/2019,SAD,Yuri Craig,Electronics,FALSE
397,CID000-419,167.56,19/01/2020,SAD,India Moreno,Branding,FALSE
398,CID000-1135,198.89,12/05/2020,NED,Alma Landry,Office,FALSE
399,CID000-879,232.7,14/10/2019,SAD,Cade Burke,Branding,FALSE
400,CID000-1094,387.1,13/07/2020,STD,Judith Shannon,Branding,FALSE
401,CID000-1650,405.95,14/07/2019,STD,Ciara Wells,Electronics,FALSE
402,CID000-922,94.63,23/09/2019,STD,Deacon Albert,Electronics,FALSE
403,CID000-881,85.97,23/05/2020,SAD,Irene Hickman,Electronics,FALSE
404,CID000-1307,346.4,20/07/2019,SAD,Alec Kelly,Branding,FALSE
405,CID000-1610,108.67,27/03/2019,STD,Kenneth Romero,Electronics,1
406,CID000-403,15.07,03/02/2019,SAD,Portia Bolton,Branding,FALSE
407,CID000-1269,497.64,01/02/2020,EXP,Joseph Clayton,Electronics,1
408,CID000-441,75.57,22/05/2020,EXP,Lysandra Carroll,Electronics,1
409,CID000-1017,501.71,12/05/2020,STD,Alisa Clemons,Branding,FALSE
410,CID000-1281,363.2,29/05/2019,STD,Keane Mullen,Electronics,FALSE
411,CID000-987,60.66,18/08/2019,EXP,Aphrodite Estrada,Office,FALSE
412,CID000-419,459.49,26/12/2019,STD,Hiroko Henry,Branding,FALSE
413,CID000-1022,480.06,18/06/2019,NED,Jaquelyn Snider,Office,FALSE
414,CID000-628,334.84,01/03/2020,NED,Hermione Langley,Electronics,FALSE
415,CID000-1526,6.71,08/07/2019,SAD,Kylan Cain,Electronics,FALSE
416,CID000-896,140.33,08/06/2020,STD,Mufutau Bright,Electronics,FALSE
417,CID000-1709,94.49,22/09/2019,STD,Sophia Shepherd,Branding,FALSE
418,CID000-348,359.43,07/05/2020,SAD,Vaughan Merritt,Branding,FALSE
419,CID000-1579,229.52,24/06/2019,STD,Dora Mclean,Office,1
420,CID000-1674,77.95,04/03/2019,STD,Logan Briggs,Electronics,FALSE
421,CID000-940,448.07,16/01/2019,STD,Orson Anderson,Electronics,FALSE
422,CID000-487,319.67,20/07/2020,NED,Shana Leon,Branding,FALSE
423,CID000-1124,157.8,24/03/2019,NED,Ryan Aguirre,Office,FALSE
424,CID000-468,393.77,18/09/2019,STD,Ezra Dejesus,Branding,FALSE
425,CID000-910,185.05,30/04/2020,EXP,Molly Obrien,Electronics,FALSE
426,CID000-686,11.77,23/09/2019,NED,Colleen Kerr,Office,FALSE
427,CID000-1626,305.04,30/06/2019,NED,Gavin Galloway,Office,1
428,CID000-1016,110.29,28/10/2019,SAD,Price Walters,Branding,FALSE
429,CID000-1570,153.92,30/06/2020,STD,Kirsten Schmidt,Electronics,1
430,CID000-1154,91.23,30/03/2020,STD,Stuart Munoz,Electronics,FALSE
431,CID000-1263,355.43,31/12/2019,STD,Idona Barker,Office,FALSE
432,CID000-837,488.32,27/07/2020,SAD,Ria Mitchell,Office,FALSE
433,CID000-1449,508.28,16/01/2019,STD,Yoshi Ayala,Electronics,FALSE
434,CID000-1622,200.43,05/09/2019,STD,Molly Matthews,Electronics,FALSE
435,CID000-1640,73.46,11/06/2020,NED,Nita Joyce,Office,FALSE
436,CID000-875,493.01,16/09/2019,SAD,Chancellor Atkinson,Electronics,FALSE
437,CID000-551,435.65,23/03/2020,EXP,Martena Foreman,Office,FALSE
438,CID000-1442,231.39,25/07/2019,SAD,Maggy Solomon,Electronics,1
439,CID000-451,135.45,14/03/2020,NED,Sasha Buckner,Electronics,FALSE
440,CID000-418,491.54,13/10/2019,NED,Christopher Park,Office,FALSE
441,CID000-1496,229.77,18/05/2020,STD,Eaton Fernandez,Electronics,FALSE
442,CID000-1754,293.06,27/11/2019,SAD,Dante Foreman,Electronics,FALSE
443,CID000-369,296.05,14/02/2020,STD,Shafira Mckenzie,Electronics,FALSE
444,CID000-1492,58.51,24/03/2019,SAD,Acton Lane,Branding,FALSE
445,CID000-946,108.5,12/02/2020,EXP,Gage Salas,Office,FALSE
446,CID000-686,444.32,26/12/2019,EXP,Bevis Adkins,Electronics,FALSE
447,CID000-1693,344.65,14/01/2019,NED,Channing Potts,Electronics,FALSE
448,CID000-787,192.27,06/01/2020,EXP,Plato Huff,Electronics,FALSE
449,CID000-1502,7.45,27/03/2019,SAD,Rahim Williams,Branding,FALSE
450,CID000-1228,404.59,14/11/2019,NED,Quentin Mcclure,Electronics,FALSE
451,CID000-591,236.05,06/01/2020,EXP,Lionel House,Branding,1
452,CID000-451,204.37,03/05/2019,NED,Faith Lucas,Electronics,FALSE
453,CID000-702,447.8,01/10/2019,SAD,Daria Wright,Office,FALSE
454,CID000-1493,243.71,05/02/2019,STD,Lael Hinton,Electronics,FALSE
455,CID000-1364,396.59,07/10/2019,NED,Neville Miranda,Electronics,FALSE
456,CID000-1255,190.24,01/03/2019,NED,Dieter Crane,Electronics,1
457,CID000-662,373.47,16/04/2019,EXP,Brandon Haney,Electronics,FALSE
458,CID000-1783,465.68,06/01/2020,EXP,Jolie French,Branding,1
459,CID000-1134,104.9,20/06/2019,NED,Alyssa Jenkins,Branding,FALSE
460,CID000-1431,121.95,17/04/2020,EXP,Macon Atkins,Electronics,1
461,CID000-1113,278.39,15/11/2019,STD,Jacob Lawson,Branding,FALSE
462,CID000-783,274.27,23/03/2020,SAD,Keaton Allen,Office,FALSE
463,CID000-1674,231.16,12/11/2019,NED,Hiram Stanley,Electronics,1
464,CID000-1348,152.57,21/04/2019,STD,Paki Robbins,Electronics,1
465,CID000-1760,348.03,29/07/2019,NED,Aquila Bryan,Electronics,FALSE
466,CID000-1208,177.13,19/04/2019,NED,Preston Perez,Electronics,1
467,CID000-626,429.69,18/12/2019,EXP,Dieter Mcmahon,Electronics,FALSE
468,CID000-1234,205.2,20/03/2019,NED,Shaine Camacho,Electronics,FALSE
469,CID000-891,82.14,15/04/2020,NED,Tanisha Langley,Electronics,FALSE
470,CID000-1741,390.45,19/02/2020,EXP,Tamara Reilly,Electronics,FALSE
471,CID000-1159,264.72,10/10/2019,EXP,Iris Mcgee,Electronics,FALSE
472,CID000-1172,60.87,09/02/2020,SAD,Veda Landry,Office,FALSE
473,CID000-722,55.5,29/01/2019,EXP,Driscoll Ferguson,Electronics,FALSE
474,CID000-1461,382.22,01/04/2019,SAD,Lana Gallagher,Electronics,FALSE
475,CID000-906,413.16,03/06/2019,EXP,Ian Green,Office,FALSE
476,CID000-1092,459.88,03/04/2020,STD,Ethan Henderson,Electronics,FALSE
477,CID000-1486,440.66,11/07/2020,EXP,Quincy Parsons,Electronics,FALSE
478,CID000-600,409.56,09/06/2019,SAD,Carson Morse,Electronics,FALSE
479,CID000-390,123.31,21/03/2019,SAD,Nevada Goodman,Electronics,1
480,CID000-681,24.22,06/05/2019,STD,Yuri Hayden,Branding,1
481,CID000-1169,299.02,29/02/2020,SAD,Dakota Gamble,Branding,FALSE
482,CID000-626,408.05,06/03/2020,EXP,Brianna Fry,Electronics,FALSE
483,CID000-1320,128.67,03/06/2020,STD,Nelle Whitney,Office,1
484,CID000-786,35.11,06/02/2019,STD,Hamish Walters,Office,FALSE
485,CID000-631,435.56,24/02/2020,NED,Adara Knight,Electronics,FALSE
486,CID000-587,372.69,18/06/2020,STD,Allen Blanchard,Electronics,FALSE
487,CID000-1306,333.12,22/05/2019,SAD,Belle Dickerson,Electronics,FALSE
488,CID000-456,464.6,28/06/2019,SAD,Gregory Barlow,Electronics,1
489,CID000-1515,126.07,12/02/2020,SAD,Macaulay Sullivan,Electronics,FALSE
490,CID000-835,63.34,17/10/2019,STD,Shellie Mcfadden,Electronics,FALSE
491,CID000-1575,30.24,17/07/2020,EXP,Carol Wolfe,Electronics,FALSE
492,CID000-969,361.96,23/01/2020,SAD,Camden Leblanc,Branding,FALSE
493,CID000-1547,194.03,22/11/2019,NED,Acton Pennington,Electronics,FALSE
494,CID000-809,226.87,30/05/2019,EXP,Savannah Bullock,Branding,1
495,CID000-532,497.03,22/08/2019,SAD,Justina Adams,Electronics,FALSE
496,CID000-1775,372.35,18/12/2019,STD,Jillian Gregory,Office,FALSE
497,CID000-1262,476.95,04/04/2019,EXP,Doris Walton,Electronics,FALSE
498,CID000-1129,441.29,08/05/2019,STD,George Moss,Office,FALSE
499,CID000-748,36.11,25/03/2019,NED,Hiram Caldwell,Branding,FALSE
500,CID000-616,431.27,10/03/2019,EXP,Vera Wooten,Office,FALSE
501,CID000-1195,82.87,20/12/2019,EXP,Vernon Kidd,Branding,FALSE
502,CID000-1372,423.66,19/03/2020,NED,Maya Stanton,Electronics,FALSE
503,CID000-1657,228.4,03/10/2019,EXP,Zane Tucker,Electronics,FALSE
504,CID000-1762,325.23,28/01/2019,SAD,Tate Olson,Electronics,FALSE
505,CID000-1767,21.14,07/01/2020,NED,Lila Rowland,Branding,FALSE
506,CID000-749,160.07,23/01/2019,SAD,Robin Giles,Electronics,FALSE
507,CID000-1324,108.04,24/06/2020,NED,Vance Lynn,Branding,FALSE
508,CID000-878,427.38,17/06/2020,NED,Samuel Velasquez,Branding,FALSE
509,CID000-568,504.65,10/03/2020,SAD,Uriel Puckett,Branding,FALSE
510,CID000-1602,418.33,15/02/2019,EXP,Fritz Foster,Branding,FALSE
511,CID000-1738,364.08,02/06/2019,EXP,Charlotte Burks,Office,FALSE
512,CID000-1488,176.11,19/10/2019,EXP,Edward Noble,Electronics,FALSE
513,CID000-736,416.79,12/12/2019,EXP,Carson Wheeler,Branding,FALSE
514,CID000-1252,112.66,19/06/2019,SAD,Cheyenne Benton,Office,FALSE
515,CID000-1010,473.34,30/05/2020,NED,Carolyn Foreman,Electronics,FALSE
516,CID000-1648,466.31,12/03/2019,EXP,Ivy Robbins,Electronics,FALSE
517,CID000-699,399.75,24/01/2020,STD,Lael Powell,Electronics,FALSE
518,CID000-470,133.52,13/07/2020,SAD,Ethan Wallace,Electronics,FALSE
519,CID000-861,268.43,02/01/2020,EXP,Alyssa Crane,Electronics,FALSE
520,CID000-377,70.34,01/01/2019,SAD,Emma Simon,Office,FALSE
521,CID000-1092,183.32,14/07/2020,STD,Aileen Spence,Branding,1
522,CID000-415,135.04,22/02/2019,SAD,Norman Tyson,Office,FALSE
523,CID000-724,105.22,24/11/2019,STD,Alisa Collins,Branding,FALSE
524,CID000-1584,51.02,08/04/2019,EXP,Byron Kelly,Branding,FALSE
525,CID000-495,230.82,07/07/2020,SAD,Mohammad Mcfadden,Office,FALSE
526,CID000-442,442.08,27/11/2019,EXP,Eric Ortiz,Branding,FALSE
527,CID000-959,187.46,01/09/2019,STD,Hamilton Cruz,Branding,FALSE
528,CID000-1710,222.88,19/06/2020,NED,Leandra Monroe,Electronics,FALSE
529,CID000-1611,291.78,20/12/2019,NED,Sasha Valentine,Branding,FALSE
530,CID000-1526,227.04,07/05/2020,EXP,Jameson Hays,Electronics,FALSE
531,CID000-491,462.85,12/08/2019,SAD,Moses Higgins,Office,FALSE
532,CID000-1194,321.92,02/09/2019,SAD,Dominic Baker,Office,FALSE
533,CID000-704,7.41,24/06/2019,SAD,Fulton Mccray,Electronics,FALSE
534,CID000-1244,445.55,16/06/2019,STD,Karyn Robbins,Electronics,FALSE
535,CID000-1359,367.09,19/09/2019,SAD,Wallace Mason,Electronics,FALSE
536,CID000-1146,40.22,29/07/2020,EXP,Miriam Anthony,Electronics,FALSE
537,CID000-666,154.77,23/07/2019,EXP,Brock Kinney,Electronics,1
538,CID000-1517,250.28,03/06/2019,NED,Azalia Valdez,Branding,FALSE
539,CID000-1553,187.98,11/08/2019,SAD,Isabella Curtis,Branding,FALSE
540,CID000-686,446.96,09/02/2020,SAD,Shelly Hall,Office,FALSE
541,CID000-759,270.37,05/10/2019,EXP,Deborah Jefferson,Electronics,FALSE
542,CID000-945,373.79,09/04/2020,SAD,Fritz Phillips,Branding,FALSE
543,CID000-1098,428.17,30/05/2019,SAD,Jeanette Cox,Branding,FALSE
544,CID000-1808,375.83,16/03/2019,NED,Rowan Marks,Electronics,FALSE
545,CID000-893,220.79,25/01/2019,EXP,Holly Arnold,Branding,FALSE
546,CID000-1423,78.36,30/04/2020,EXP,Valentine Baird,Electronics,FALSE
547,CID000-1765,160.81,29/01/2020,STD,Hollee Salinas,Branding,FALSE
548,CID000-544,330.13,20/03/2020,STD,Tad Shields,Office,FALSE
549,CID000-570,371.55,27/07/2019,EXP,Mona English,Office,FALSE
550,CID000-480,281.2,17/12/2019,SAD,Ciaran Daniel,Electronics,FALSE
551,CID000-561,484.86,12/03/2019,STD,Luke Watts,Electronics,FALSE
552,CID000-1212,110.42,11/05/2020,NED,Richard Burton,Electronics,FALSE
553,CID000-1659,492.69,08/03/2020,SAD,Abraham Romero,Electronics,FALSE
554,CID000-1511,309.02,05/02/2020,NED,Lavinia Brock,Electronics,FALSE
555,CID000-817,161.31,31/10/2019,STD,Madeline Kemp,Electronics,FALSE
556,CID000-575,234.44,14/06/2019,STD,Jacqueline Gomez,Office,FALSE
557,CID000-1284,475.34,01/02/2019,SAD,Colorado Rutledge,Electronics,FALSE
558,CID000-405,433.25,16/12/2019,STD,Lucian Diaz,Branding,FALSE
559,CID000-1286,387.4,11/05/2020,SAD,Mary Clarke,Office,FALSE
560,CID000-1267,152.87,21/10/2019,STD,Sawyer Briggs,Office,FALSE
561,CID000-1343,151.23,15/05/2020,SAD,Mason Drake,Office,FALSE
562,CID000-1327,211.77,30/01/2020,EXP,Damon Winters,Electronics,FALSE
563,CID000-485,362.76,14/10/2019,SAD,Bruno Riddle,Office,FALSE
564,CID000-1202,293.49,20/11/2019,EXP,Dai Graham,Office,1
565,CID000-1771,19.95,06/01/2020,EXP,Grace Herrera,Electronics,FALSE
566,CID000-661,258.27,27/07/2019,NED,Rajah Cummings,Office,1
567,CID000-1776,139.17,30/01/2020,EXP,Bert Castro,Electronics,FALSE
568,CID000-1003,120.5,18/04/2020,NED,Thor Cooke,Office,FALSE
569,CID000-1259,507.59,16/12/2019,STD,Yuli Baker,Electronics,FALSE
570,CID000-1246,335.26,02/05/2020,NED,Barry Robinson,Electronics,FALSE
571,CID000-1302,378.03,05/01/2020,NED,Addison Carroll,Office,FALSE
572,CID000-412,378.85,21/04/2020,STD,Erica Stone,Electronics,FALSE
573,CID000-1330,219.06,17/08/2019,SAD,Lisandra Stone,Electronics,FALSE
574,CID000-1202,483.94,01/11/2019,EXP,Beau Cole,Electronics,FALSE
575,CID000-939,45.88,25/07/2020,EXP,Nyssa White,Electronics,FALSE
576,CID000-714,311.43,09/03/2019,SAD,Wylie Owen,Electronics,FALSE
577,CID000-1756,143.27,25/03/2020,EXP,Kaseem Hansen,Electronics,1
578,CID000-1742,72.44,21/01/2020,STD,Evangeline Washington,Office,FALSE
579,CID000-672,348.58,18/04/2020,EXP,Avye Roach,Office,FALSE
580,CID000-610,179.71,24/12/2019,EXP,Yoshi Glass,Electronics,FALSE
581,CID000-636,100.04,10/01/2020,SAD,Hanae Miles,Branding,FALSE
582,CID000-649,113.13,28/11/2019,EXP,Germaine Wright,Branding,FALSE
583,CID000-1152,115.32,28/04/2019,SAD,Tiger Barnett,Branding,FALSE
584,CID000-1584,66.85,20/01/2020,EXP,Flynn Forbes,Electronics,FALSE
585,CID000-1648,246.08,27/04/2020,STD,Shellie Norton,Branding,FALSE
586,CID000-1387,117.93,13/02/2020,EXP,Jescie Delgado,Electronics,FALSE
587,CID000-1369,367.93,06/01/2020,STD,Oscar Blackburn,Branding,FALSE
588,CID000-1593,73.46,22/04/2020,STD,Xander Nielsen,Electronics,FALSE
589,CID000-416,335.56,03/03/2019,NED,Lilah Schultz,Electronics,FALSE
590,CID000-875,53.47,17/03/2019,NED,Elliott Benson,Branding,FALSE
591,CID000-1256,473.4,22/01/2019,SAD,Ruby George,Electronics,1
592,CID000-452,168.58,02/09/2019,SAD,Callum Gardner,Electronics,FALSE
593,CID000-974,152.25,14/06/2020,STD,Ivor Wong,Electronics,FALSE
594,CID000-728,373.16,02/09/2019,SAD,Ezekiel Yang,Office,FALSE
595,CID000-1704,84.85,11/09/2019,EXP,Neve Alvarado,Electronics,1
596,CID000-1449,314.5,30/10/2019,NED,Ulla Freeman,Electronics,FALSE
597,CID000-1350,180.52,04/05/2019,NED,Cain Castro,Electronics,FALSE
598,CID000-1688,293.67,19/07/2019,NED,Cally Roberson,Electronics,FALSE
599,CID000-1584,162.53,05/04/2019,SAD,Priscilla Ferguson,Electronics,FALSE
600,CID000-1398,457.02,21/12/2019,NED,Cruz Jimenez,Electronics,FALSE
601,CID000-406,458.98,26/05/2020,STD,Merrill Durham,Electronics,FALSE
602,CID000-1302,300.2,10/10/2019,STD,Zoe Cameron,Electronics,FALSE
603,CID000-1728,418.52,19/02/2020,EXP,Ruby Shaffer,Electronics,FALSE
604,CID000-1103,501.06,08/01/2019,STD,Nita Villarreal,Electronics,1
605,CID000-647,133.49,10/10/2019,STD,Garrison Crosby,Electronics,FALSE
606,CID000-1583,234.85,19/01/2020,STD,Samantha Kerr,Branding,FALSE
607,CID000-1710,432.25,22/11/2019,SAD,Cally Vasquez,Electronics,FALSE
608,CID000-1506,370.64,24/01/2019,SAD,Dennis Powell,Branding,FALSE
609,CID000-1669,354.87,14/05/2019,EXP,Zane Marshall,Electronics,FALSE
610,CID000-353,424.48,16/06/2020,SAD,Giacomo Cantrell,Electronics,FALSE
611,CID000-908,379.73,18/12/2019,EXP,Ralph Whitaker,Office,FALSE
612,CID000-1205,481.17,01/07/2020,NED,Margaret Mclean,Office,FALSE
613,CID000-898,180.19,01/02/2020,STD,Lael Long,Office,FALSE
614,CID000-642,115.03,09/12/2019,NED,Kevin Daugherty,Electronics,FALSE
615,CID000-414,380.67,02/03/2019,NED,Nicole Todd,Electronics,FALSE
616,CID000-1113,493.33,29/12/2019,STD,Rhona Delaney,Electronics,FALSE
617,CID000-1092,451.49,30/11/2019,STD,Riley Wall,Office,FALSE
618,CID000-1570,430.83,20/09/2019,STD,Cara Barrett,Electronics,FALSE
619,CID000-1105,110.43,13/04/2019,STD,Axel Luna,Office,FALSE
620,CID000-1305,499.36,20/09/2019,STD,Macaulay Baird,Office,FALSE
621,CID000-722,294.86,09/07/2020,STD,Lester Goff,Branding,FALSE
622,CID000-1540,161.99,14/02/2019,SAD,Levi Henson,Electronics,FALSE
623,CID000-1229,376.5,20/05/2020,SAD,Caryn Fulton,Electronics,FALSE
624,CID000-1138,357.34,21/02/2020,EXP,Lucius Phillips,Electronics,FALSE
625,CID000-547,38.5,29/06/2019,STD,Stewart Dennis,Branding,FALSE
626,CID000-1683,232.73,05/08/2019,SAD,Clio Hunt,Electronics,FALSE
627,CID000-1772,284.35,19/12/2019,NED,Madonna Cash,Office,FALSE
628,CID000-1374,165.63,17/08/2019,STD,Garth Suarez,Office,FALSE
629,CID000-1362,315.05,27/01/2020,EXP,Rina Kane,Electronics,FALSE
630,CID000-1663,158.65,22/06/2020,SAD,Phelan Carr,Office,FALSE
631,CID000-1033,382.41,05/10/2019,NED,Cole Mcmillan,Electronics,FALSE
632,CID000-359,175.29,19/01/2020,STD,Joel Kennedy,Electronics,FALSE
633,CID000-873,239.47,31/07/2020,NED,Dustin Floyd,Electronics,FALSE
634,CID000-840,371.68,22/10/2019,STD,Marsden Cooke,Electronics,FALSE
635,CID000-1051,427.69,10/01/2020,SAD,Nell Luna,Branding,FALSE
636,CID000-1070,267.32,19/01/2019,EXP,Wynter Dyer,Electronics,FALSE
637,CID000-1475,363.66,18/09/2019,STD,Lana Bird,Electronics,FALSE
638,CID000-1519,232.5,24/05/2019,NED,Faith Workman,Office,FALSE
639,CID000-659,328.15,01/05/2019,SAD,Rooney Tucker,Electronics,FALSE
640,CID000-1429,37.87,07/03/2020,EXP,Hannah Walter,Electronics,FALSE
641,CID000-959,509.69,25/11/2019,NED,Barry Medina,Electronics,FALSE
642,CID000-592,155.3,30/06/2019,NED,Ethan Brady,Electronics,FALSE
643,CID000-886,452.87,02/01/2019,NED,Isaiah Gray,Electronics,FALSE
644,CID000-1496,306.53,25/06/2019,SAD,Brandon Middleton,Electronics,FALSE
645,CID000-680,96.86,03/02/2020,NED,Taylor Noble,Branding,FALSE
646,CID000-970,220.86,19/07/2020,SAD,Sydney Acevedo,Electronics,FALSE
647,CID000-609,368.37,20/11/2019,EXP,Hiroko Farmer,Electronics,FALSE
648,CID000-917,301.31,07/01/2019,EXP,Yuri Tate,Electronics,FALSE
649,CID000-1532,195.89,27/11/2019,NED,Ria Burton,Electronics,FALSE
650,CID000-1609,299.65,11/03/2019,SAD,Dexter Mccall,Electronics,FALSE
651,CID000-1663,23.05,16/04/2019,NED,Quinlan Hayes,Electronics,FALSE
652,CID000-1751,379.78,12/11/2019,SAD,Mohammad Garrison,Electronics,FALSE
653,CID000-699,190.85,29/04/2020,EXP,Jorden Myers,Electronics,FALSE
654,CID000-1009,264.07,17/06/2020,STD,Nathaniel Stephenson,Branding,FALSE
655,CID000-1145,44.67,03/04/2019,EXP,Shana Baxter,Office,FALSE
656,CID000-1058,333.54,16/03/2019,EXP,Owen Osborn,Office,1
657,CID000-891,165.47,04/07/2019,EXP,Buffy Sanford,Electronics,FALSE
658,CID000-780,256.26,20/01/2019,STD,Germaine Clarke,Branding,FALSE
659,CID000-1588,434.52,21/07/2020,NED,Giselle Preston,Electronics,FALSE
660,CID000-1052,451.21,24/05/2019,EXP,Hedley Luna,Branding,FALSE
661,CID000-430,427.04,22/12/2019,EXP,Tate Vinson,Electronics,1
662,CID000-430,503.32,04/02/2020,STD,Brielle Delgado,Branding,1
663,CID000-925,453.53,29/02/2020,STD,Glenna Luna,Branding,FALSE
664,CID000-1694,67.42,25/02/2019,STD,Scott Hester,Electronics,1
665,CID000-998,134.85,28/01/2019,STD,Destiny Bryan,Electronics,1
666,CID000-1004,201.77,04/12/2019,EXP,Evelyn Gordon,Branding,FALSE
667,CID000-1664,232.3,03/07/2019,EXP,Samson Norris,Electronics,FALSE
668,CID000-1071,429.99,28/05/2019,STD,Henry Brooks,Office,FALSE
669,CID000-368,282.39,25/03/2019,STD,Harlan Mccormick,Office,FALSE
670,CID000-810,332.79,27/06/2019,SAD,Malcolm Powell,Electronics,FALSE
671,CID000-866,300.22,15/05/2020,STD,Reuben Ford,Electronics,FALSE
672,CID000-1498,120.86,12/04/2020,NED,Madison Potter,Electronics,FALSE
673,CID000-1721,359.05,07/03/2019,EXP,Uriah Aguilar,Electronics,1
674,CID000-511,16,28/02/2019,NED,Juliet Wilder,Branding,FALSE
675,CID000-464,53.83,19/03/2019,EXP,Caryn Bentley,Office,FALSE
